[0.25 0.98 0.07 0.27 0.06 0.51 0.87 0.52 0.17 0.93 0.52 0.66 0.61 0.77 0.04 0.22 0.51 0.28 0.02 0.17 1.00 0.17 0.64 0.44 0.19 0.98 0.18 0.89 0.00 0.56 ]
[0.65 0.93 0.61 0.19 0.78 0.29 0.16 0.27 0.16 0.90 0.16 0.81 0.36 0.01 0.61 0.77 0.45 0.47 0.76 0.66 0.17 1.00 0.76 0.24 0.65 0.61 0.12 0.01 0.50 0.38 ]
[0.61 0.40 0.61 0.84 0.54 0.53 0.96 0.12 0.19 0.66 0.27 0.60 0.82 0.43 0.88 0.97 0.52 0.36 0.58 0.33 0.64 0.76 1.00 0.49 0.99 0.25 0.93 0.76 0.55 0.34 ]
[0.97 0.74 0.96 0.04 0.78 0.76 0.08 0.56 0.98 0.84 0.88 0.81 0.79 0.22 0.31 0.87 0.53 0.03 0.19 1.00 0.44 0.24 0.49 1.00 0.81 0.64 0.99 0.84 0.22 0.98 ]
[0.18 0.55 0.52 0.07 0.43 0.61 0.94 0.54 0.22 0.52 0.70 0.19 0.81 0.15 0.46 0.46 0.90 0.48 0.08 0.93 0.19 0.65 0.99 0.81 1.00 0.85 0.07 0.42 0.07 0.96 ]
[0.02 0.71 0.11 0.62 0.93 0.68 0.79 0.74 0.29 0.72 0.47 0.79 0.57 0.76 0.48 0.29 0.10 0.83 0.35 0.69 0.98 0.61 0.25 0.64 0.85 1.00 0.42 0.36 0.02 0.21 ]
[0.18 0.39 0.51 0.71 0.38 0.85 0.73 0.90 0.01 0.37 0.23 0.27 0.04 0.83 0.82 0.81 0.96 0.82 0.53 0.62 0.18 0.12 0.93 0.99 0.07 0.42 1.00 0.15 0.11 0.18 ]
[0.74 0.82 0.25 0.22 0.67 0.16 0.25 0.58 0.41 0.28 0.03 0.23 0.00 0.78 0.68 0.40 0.38 0.51 0.27 0.91 0.89 0.01 0.76 0.84 0.42 0.36 0.15 1.00 0.51 0.47 ]
[0.95 0.65 0.77 0.35 0.70 0.91 0.04 0.50 0.91 0.68 0.69 0.60 0.92 0.31 0.61 0.63 0.81 0.48 0.09 0.64 0.00 0.50 0.55 0.22 0.07 0.02 0.11 0.51 1.00 0.37 ]
[0.45 0.90 0.11 0.32 0.83 0.81 0.64 0.86 0.86 0.73 0.14 0.27 0.90 0.21 0.88 0.68 0.96 0.65 0.17 0.49 0.56 0.38 0.34 0.98 0.96 0.21 0.18 0.47 0.37 1.00 ]
];
