[0.89 0.86 0.18 0.47 0.50 0.65 0.52 0.15 0.78 0.50 0.12 0.86 0.87 0.05 0.26 1.00 1.00 0.87 0.07 0.42 0.66 0.16 0.22 0.04 0.26 0.61 0.15 0.50 0.69 0.28 0.69 0.12 0.73 0.44 0.77 0.95 0.79 0.65 0.95 0.22 0.05 0.13 0.43 0.92 0.47 0.84 0.32 0.67 0.46 0.25 0.57 0.43 0.75 0.27 0.88 0.14 0.25 0.30 0.75 0.81 0.62 0.03 1.00 0.63 0.66 0.95 0.87 0.34 0.98 0.86 0.60 0.32 0.02 0.34 0.68 0.94 0.83 0.41 0.58 0.84 0.29 0.44 0.43 0.95 0.66 0.02 0.58 0.14 ]
[0.82 0.72 0.36 0.66 0.87 0.14 0.66 0.27 0.43 0.09 0.09 0.78 0.89 0.03 0.06 0.69 0.87 1.00 0.78 0.41 0.66 0.75 0.26 0.82 0.68 0.72 0.50 0.05 0.08 0.93 0.09 0.65 0.65 0.80 0.34 0.24 0.71 0.52 0.13 0.90 0.66 0.07 0.73 0.89 0.49 0.25 0.88 0.52 0.01 0.42 0.42 0.58 0.72 0.73 0.90 0.95 0.66 0.30 0.06 0.72 0.43 0.19 0.65 0.49 0.50 0.69 0.30 0.09 0.54 0.33 0.99 0.35 0.83 0.40 0.93 0.33 0.63 0.15 0.21 0.77 0.85 0.35 0.72 0.58 0.52 0.98 0.37 0.70 ]
[0.47 0.93 0.88 0.77 0.93 0.81 0.12 0.98 0.25 0.76 0.69 0.20 0.32 0.95 0.09 0.16 0.07 0.78 1.00 0.63 0.41 0.10 0.77 0.60 0.91 0.70 0.34 0.15 0.57 0.93 0.24 0.09 0.82 0.53 0.22 0.21 0.40 0.98 0.53 0.54 0.87 0.81 0.74 0.25 0.41 0.45 0.60 0.91 0.65 0.14 0.34 0.79 0.80 0.26 0.08 0.96 1.00 0.27 0.36 0.14 0.21 0.96 0.86 0.07 0.29 0.68 0.81 0.69 0.58 0.60 0.36 0.52 0.16 0.13 0.60 0.03 0.76 0.04 0.46 0.51 0.45 0.34 0.17 0.77 0.44 0.71 0.45 0.62 ]
[0.35 0.63 0.80 0.57 0.87 0.20 0.46 0.49 0.32 0.81 0.33 0.40 0.81 0.10 0.82 0.29 0.42 0.41 0.63 1.00 0.29 0.30 0.90 0.07 0.37 0.79 0.59 0.81 0.13 0.24 0.86 0.88 0.32 0.95 0.23 0.50 0.13 0.77 0.18 0.89 0.32 0.93 0.79 0.22 0.05 0.34 0.51 0.31 0.80 0.16 0.97 0.17 0.08 0.84 0.30 0.19 0.04 0.81 0.47 0.50 0.51 0.80 0.88 0.79 0.13 0.67 0.42 0.79 0.83 0.63 0.46 0.08 0.97 0.72 0.21 0.35 0.59 0.79 0.15 0.92 0.91 0.08 0.96 0.55 0.24 0.54 0.57 0.99 ]
[0.81 0.40 0.65 0.24 0.72 0.75 0.52 0.72 0.61 0.35 0.66 0.96 0.28 0.55 0.93 0.22 0.66 0.66 0.41 0.29 1.00 0.74 0.43 0.39 0.73 0.14 0.45 0.13 0.03 0.79 0.57 0.76 0.93 0.68 0.41 0.35 0.61 0.73 0.59 0.19 0.42 0.23 0.64 0.96 0.96 0.13 0.32 0.57 0.74 0.46 0.58 0.47 0.46 0.12 0.74 0.88 0.14 0.56 0.17 0.64 0.14 0.35 0.38 0.36 0.06 0.81 0.22 0.56 0.91 0.85 0.97 0.23 0.76 0.32 0.41 0.79 0.28 0.72 0.16 0.98 0.30 0.56 0.04 0.50 0.20 0.54 0.45 0.86 ]
[0.02 0.64 0.68 0.41 0.76 0.74 0.16 0.83 0.34 0.86 0.21 0.56 0.87 0.51 0.28 0.81 0.16 0.75 0.10 0.30 0.74 1.00 0.22 0.69 0.26 0.61 0.96 0.82 0.72 0.82 0.20 0.83 0.60 0.17 0.62 0.98 0.61 0.50 0.74 0.23 0.18 0.04 0.59 0.74 0.26 0.35 0.77 0.76 0.27 0.34 0.72 0.72 0.12 0.19 0.32 0.19 0.57 0.39 0.00 0.92 0.31 0.05 0.70 0.68 0.88 0.32 0.36 0.04 0.13 0.31 0.08 0.82 0.19 0.77 0.62 0.44 0.98 0.21 0.46 0.92 0.63 0.91 0.89 0.01 0.65 0.08 0.93 0.81 ]
[0.31 0.10 0.04 0.62 0.63 0.34 0.65 0.04 0.55 0.86 0.31 0.84 0.80 0.32 0.89 0.45 0.22 0.26 0.77 0.90 0.43 0.22 1.00 0.15 0.82 0.35 0.46 0.73 0.83 0.84 0.30 0.08 0.97 0.95 0.63 0.10 0.01 0.32 0.33 0.66 0.01 0.80 0.22 0.26 0.90 0.60 0.48 0.25 0.23 0.46 0.31 0.39 0.90 0.30 0.07 0.95 0.17 0.30 0.68 0.23 0.12 0.76 0.83 0.71 0.53 0.68 0.84 0.56 0.51 0.24 0.20 0.64 0.21 0.30 0.03 0.62 0.47 0.19 0.69 0.49 0.19 0.08 0.43 0.99 0.49 0.92 0.74 0.70 ]
[0.39 0.42 0.57 0.59 0.93 0.40 0.58 0.07 0.39 0.12 0.67 0.39 0.67 0.50 0.29 0.72 0.04 0.82 0.60 0.07 0.39 0.69 0.15 1.00 0.90 0.16 0.75 0.31 0.58 0.45 0.00 0.54 0.83 0.46 0.30 0.75 0.74 0.40 0.24 0.39 0.68 0.28 0.49 0.49 0.73 0.71 0.49 0.49 0.93 0.29 0.40 0.30 0.80 0.84 0.71 0.07 0.71 0.12 0.69 0.25 0.30 0.64 0.09 0.22 0.05 0.71 0.07 0.29 0.51 0.77 0.35 0.03 0.89 0.95 0.63 0.23 0.06 0.31 0.62 0.06 0.16 0.97 0.22 0.34 0.41 0.54 1.00 0.28 ]
[0.83 0.59 0.43 0.11 0.67 0.79 0.88 0.79 0.09 0.79 0.50 0.16 0.03 0.15 0.16 0.61 0.26 0.68 0.91 0.37 0.73 0.26 0.82 0.90 1.00 0.91 0.22 0.54 0.10 0.46 0.98 0.02 0.46 0.74 0.72 0.11 0.73 0.42 0.57 0.61 0.80 0.44 0.04 0.27 0.34 0.37 0.60 0.82 0.19 0.49 0.27 0.69 0.28 0.76 0.48 0.56 0.38 0.94 0.87 0.52 0.76 0.94 0.09 0.23 0.08 0.50 0.37 0.64 0.25 0.08 0.20 0.02 0.93 0.61 0.97 0.07 0.49 0.09 0.49 0.61 0.62 0.90 0.12 0.54 0.72 0.08 0.33 0.71 ]
[0.39 0.32 0.75 0.55 0.26 0.51 0.84 0.78 0.76 0.75 0.18 0.36 0.69 0.88 0.37 0.93 0.61 0.72 0.70 0.79 0.14 0.61 0.35 0.16 0.91 1.00 0.39 0.27 0.88 0.56 0.91 0.42 0.06 0.20 1.00 0.33 0.31 0.88 0.76 0.09 0.89 0.35 0.54 0.12 0.34 0.46 0.44 0.84 0.85 0.00 0.62 0.49 0.31 0.09 0.06 0.50 0.33 0.09 0.53 0.70 0.88 0.65 0.17 0.40 0.87 0.58 0.12 0.78 0.85 0.30 0.69 0.41 0.04 0.65 0.10 0.38 0.99 0.34 0.22 0.96 0.16 0.30 0.26 0.85 0.87 0.70 0.35 0.02 ]
[0.35 0.83 0.02 0.56 0.43 0.10 0.88 0.69 0.05 0.34 0.47 0.65 0.88 0.30 0.24 0.19 0.15 0.50 0.34 0.59 0.45 0.96 0.46 0.75 0.22 0.39 1.00 0.65 0.42 0.95 0.21 0.37 0.10 0.09 0.28 0.03 0.62 0.38 0.37 0.03 0.74 0.83 0.21 0.17 0.34 0.75 0.20 0.94 0.17 0.61 0.45 0.33 0.18 0.42 0.16 0.18 0.01 0.90 0.01 0.27 0.18 0.50 0.81 0.32 0.74 0.64 0.43 0.51 0.55 0.64 0.62 0.77 0.24 0.67 0.22 0.46 0.28 0.86 0.12 0.84 0.99 0.78 0.80 0.24 0.11 0.59 0.04 0.25 ]
[0.36 0.26 0.51 0.06 0.15 0.98 0.45 0.37 0.47 0.43 0.78 0.12 0.76 0.51 0.14 0.67 0.50 0.05 0.15 0.81 0.13 0.82 0.73 0.31 0.54 0.27 0.65 1.00 0.60 0.97 0.41 0.38 0.34 0.80 0.69 0.89 0.50 0.73 0.69 0.18 0.33 0.78 0.08 0.13 0.81 0.52 0.41 0.66 0.35 0.18 0.25 0.88 0.06 0.28 0.52 0.47 0.08 0.67 0.99 0.85 0.95 0.80 0.31 0.66 0.11 0.58 0.75 0.38 0.15 0.13 0.99 0.23 0.48 0.57 0.66 0.49 0.99 0.97 0.43 0.80 0.81 0.29 0.94 0.48 0.17 0.38 0.31 0.27 ]
[0.94 0.85 0.08 0.61 0.67 0.93 0.18 1.00 0.61 0.91 0.83 0.15 0.49 0.46 0.11 0.14 0.69 0.08 0.57 0.13 0.03 0.72 0.83 0.58 0.10 0.88 0.42 0.60 1.00 0.28 0.64 0.37 0.91 0.74 0.90 0.65 0.26 0.36 0.90 0.97 0.09 0.89 0.95 0.89 0.04 0.07 0.30 0.72 0.75 0.14 0.66 0.56 0.09 0.46 0.18 0.94 0.06 0.71 0.26 0.68 0.60 0.74 0.81 0.16 0.64 0.68 0.45 0.17 0.62 0.29 0.73 0.83 0.32 0.46 0.88 0.02 0.79 0.55 0.78 0.32 0.78 0.42 0.08 0.04 0.99 0.05 0.10 0.89 ]
[0.02 0.37 0.56 0.27 0.78 0.20 0.10 0.64 0.30 0.25 0.69 0.44 0.78 0.32 0.12 0.78 0.28 0.93 0.93 0.24 0.79 0.82 0.84 0.45 0.46 0.56 0.95 0.97 0.28 1.00 0.65 0.73 0.87 0.07 0.97 0.96 0.92 0.93 0.01 0.29 0.01 0.66 0.06 0.85 0.25 0.39 0.58 0.28 0.98 0.03 0.51 0.65 0.38 0.35 0.36 0.56 0.32 0.95 0.96 0.45 0.27 0.69 0.15 0.28 0.76 0.41 0.56 0.91 0.85 0.69 0.79 0.16 0.08 0.92 0.06 0.68 0.35 0.32 0.81 0.71 0.50 0.41 0.63 0.76 0.81 0.84 0.28 0.16 ]
[0.59 0.51 0.20 0.15 0.09 0.53 0.78 0.85 0.08 0.70 0.52 0.33 0.11 0.68 0.66 0.98 0.69 0.09 0.24 0.86 0.57 0.20 0.30 0.00 0.98 0.91 0.21 0.41 0.64 0.65 1.00 0.04 0.25 0.30 0.41 0.19 0.96 0.22 0.76 0.76 0.62 1.00 0.14 0.60 0.40 0.08 0.48 0.80 0.26 0.04 0.25 0.34 0.50 0.19 0.36 0.87 0.34 0.62 0.27 0.30 0.87 0.21 0.98 0.42 0.89 0.61 0.42 0.98 0.57 0.17 0.41 0.58 0.20 0.52 0.36 0.34 0.08 0.19 0.21 0.49 0.88 0.79 0.02 0.14 1.00 0.60 0.32 0.16 ]
[0.04 0.65 0.71 0.79 0.07 0.99 0.03 0.11 0.91 0.29 0.64 0.02 0.15 0.82 0.78 0.18 0.12 0.65 0.09 0.88 0.76 0.83 0.08 0.54 0.02 0.42 0.37 0.38 0.37 0.73 0.04 1.00 0.38 0.79 0.48 0.47 0.77 0.68 0.52 0.47 0.25 0.26 0.21 0.30 0.43 0.72 0.25 0.14 0.52 0.11 0.16 0.49 0.42 0.53 0.84 0.04 0.33 0.76 0.22 0.76 0.91 0.82 0.48 0.29 0.82 0.81 0.13 0.43 0.03 0.32 0.98 0.71 0.20 0.13 0.01 0.57 0.26 0.54 0.43 0.74 0.12 0.65 0.26 0.97 0.39 0.79 0.92 0.75 ]
[0.25 0.86 0.62 0.58 0.37 0.36 0.18 0.31 0.37 0.63 0.17 0.80 0.58 0.64 0.34 0.80 0.73 0.65 0.82 0.32 0.93 0.60 0.97 0.83 0.46 0.06 0.10 0.34 0.91 0.87 0.25 0.38 1.00 0.73 0.55 0.27 0.94 0.57 0.54 0.43 0.91 0.41 0.80 0.34 0.55 0.93 0.20 0.87 0.77 0.87 0.30 0.31 0.68 0.63 0.44 0.33 0.64 0.12 0.54 0.40 0.93 0.92 0.82 0.68 0.44 0.47 0.50 0.83 0.39 0.72 0.08 0.72 0.79 0.92 0.29 0.04 0.01 0.54 0.83 0.43 0.33 0.21 0.23 0.74 0.41 0.20 0.73 0.45 ]
[0.30 0.46 0.95 0.71 0.59 0.95 0.75 0.33 0.92 0.16 0.65 0.95 0.99 0.56 0.53 0.73 0.44 0.80 0.53 0.95 0.68 0.17 0.95 0.46 0.74 0.20 0.09 0.80 0.74 0.07 0.30 0.79 0.73 1.00 0.64 0.45 0.27 0.93 0.81 0.71 0.05 0.05 0.84 0.62 0.35 0.45 0.10 0.16 0.19 0.11 0.59 0.91 0.90 0.99 0.56 0.54 0.89 0.90 0.26 0.87 0.02 0.05 0.22 0.76 0.83 0.36 0.52 0.07 0.45 0.10 0.51 0.23 0.94 0.32 0.96 0.79 0.45 0.92 0.04 0.19 0.69 0.98 0.56 0.81 0.67 0.82 0.26 0.14 ]
[0.80 0.63 0.60 0.73 0.38 0.11 0.75 0.91 0.17 0.00 0.06 0.80 0.72 0.23 0.47 0.93 0.77 0.34 0.22 0.23 0.41 0.62 0.63 0.30 0.72 1.00 0.28 0.69 0.90 0.97 0.41 0.48 0.55 0.64 1.00 0.65 0.10 0.34 0.49 0.43 0.60 0.60 0.11 0.41 0.11 0.11 0.18 0.55 0.02 0.70 0.81 0.31 0.18 0.27 0.27 0.88 0.54 0.36 0.36 0.66 0.32 0.24 0.85 0.98 0.07 0.43 0.44 0.63 0.75 0.53 0.49 0.79 0.38 0.93 0.60 0.84 0.76 0.73 0.87 0.81 0.15 0.07 0.37 0.94 0.38 0.52 0.53 0.04 ]
[0.33 0.56 0.30 0.47 0.64 0.70 0.26 0.88 0.51 0.10 0.14 0.63 0.62 0.47 0.31 0.93 0.95 0.24 0.21 0.50 0.35 0.98 0.10 0.75 0.11 0.33 0.03 0.89 0.65 0.96 0.19 0.47 0.27 0.45 0.65 1.00 0.70 0.37 0.21 0.23 0.95 0.06 0.29 0.98 0.71 0.57 0.72 0.22 0.77 0.10 0.89 0.82 0.95 0.50 0.38 0.62 0.46 0.47 0.63 0.76 0.56 0.78 0.06 0.94 0.43 0.26 0.34 0.50 0.67 0.99 0.85 0.55 0.35 0.71 0.13 0.83 0.00 0.05 0.53 0.42 0.34 0.88 0.59 0.39 0.40 0.27 0.82 0.38 ]
[0.49 0.53 0.26 0.05 0.19 0.78 0.92 0.71 0.41 0.28 0.79 0.77 0.37 0.86 0.59 0.67 0.79 0.71 0.40 0.13 0.61 0.61 0.01 0.74 0.73 0.31 0.62 0.50 0.26 0.92 0.96 0.77 0.94 0.27 0.10 0.70 1.00 0.33 0.41 0.23 0.19 0.61 0.63 0.38 0.71 0.16 0.31 0.87 0.97 0.88 0.65 0.43 0.79 0.97 0.22 0.34 0.46 0.87 0.66 0.95 0.95 0.01 0.12 0.27 0.03 0.84 0.58 0.01 0.36 0.22 0.42 0.27 0.34 0.88 0.13 0.69 0.41 0.53 0.26 0.70 0.70 0.44 0.74 0.76 0.40 0.66 0.13 0.51 ]
[0.75 0.77 0.93 0.76 0.08 0.24 0.79 0.61 0.16 0.13 0.95 0.18 0.06 0.45 0.59 0.03 0.65 0.52 0.98 0.77 0.73 0.50 0.32 0.40 0.42 0.88 0.38 0.73 0.36 0.93 0.22 0.68 0.57 0.93 0.34 0.37 0.33 1.00 0.69 0.53 0.61 0.09 0.60 0.11 0.85 0.46 0.71 0.05 0.82 0.99 0.90 0.28 0.57 0.94 0.54 0.76 0.71 0.06 0.34 0.81 0.83 0.61 0.34 0.36 0.88 0.13 0.01 0.99 0.05 0.75 0.58 0.64 0.78 0.78 0.81 0.29 0.35 0.21 0.68 0.97 0.17 0.89 0.10 0.03 0.68 0.09 0.46 0.88 ]
