[0.23 0.70 0.23 0.47 0.45 0.66 0.96 0.33 0.25 0.94 1.00 0.98 0.21 0.94 0.73 0.28 0.32 0.93 0.54 0.72 0.50 0.86 0.59 0.91 0.84 0.70 0.72 0.34 0.29 0.14 0.08 0.03 0.21 0.16 0.56 0.77 0.95 0.22 0.35 0.14 0.22 0.79 0.96 0.45 0.89 0.14 0.55 0.42 0.24 0.65 0.15 0.19 0.14 0.09 0.74 0.15 0.46 0.46 0.49 0.57 0.81 1.00 0.74 0.13 0.13 0.21 0.74 0.24 0.39 0.33 0.90 0.92 0.87 0.27 0.85 0.23 0.67 0.15 0.59 0.95 0.01 0.71 0.94 0.16 ]
[0.86 0.16 0.80 0.19 0.88 0.42 0.41 0.45 0.32 0.40 0.98 1.00 0.01 0.96 0.20 0.52 0.87 0.65 0.83 0.88 0.94 0.26 0.11 0.11 0.49 0.26 0.01 0.91 0.84 0.99 0.24 0.80 0.15 0.23 0.08 0.04 0.19 0.98 0.74 0.45 0.63 0.53 0.22 0.55 0.13 0.86 0.44 0.01 0.14 0.29 0.74 0.18 0.02 0.95 0.69 0.11 0.30 0.38 0.30 0.40 0.11 0.16 0.73 0.35 0.11 0.32 0.35 0.54 0.62 0.56 0.59 0.39 0.01 0.41 0.36 0.30 0.50 0.88 0.65 0.25 0.87 0.76 0.98 0.02 ]
[0.92 0.28 0.42 0.71 0.63 0.37 0.73 0.15 0.51 0.35 0.21 0.01 1.00 0.58 0.65 0.13 0.49 0.09 1.00 0.05 0.40 0.83 0.36 0.85 0.07 0.56 0.47 0.10 0.43 0.66 0.70 0.61 0.24 0.18 0.73 0.70 0.42 0.43 0.23 0.64 0.54 0.65 0.79 0.56 0.02 0.79 0.34 0.99 0.66 0.71 0.55 0.88 0.80 0.93 0.61 0.10 0.44 0.37 0.21 0.66 0.88 0.64 0.72 0.54 0.79 0.97 0.10 0.35 0.13 0.00 0.04 0.22 0.54 0.30 0.32 0.83 0.20 0.62 0.31 0.61 0.14 0.58 0.31 0.43 ]
[0.78 0.93 0.23 0.11 0.70 0.52 0.49 0.71 0.55 0.25 0.94 0.96 0.58 1.00 0.40 0.46 0.69 0.59 0.65 0.78 0.29 0.83 0.85 0.63 0.77 0.42 0.54 0.73 0.25 0.88 0.43 0.51 0.82 0.60 0.74 0.19 0.92 0.70 0.11 0.25 0.63 0.48 0.24 0.19 0.60 0.09 0.48 0.77 0.66 0.78 0.84 0.02 0.15 0.51 0.45 0.56 0.56 0.29 0.93 0.63 0.10 0.51 0.40 0.48 0.03 0.32 0.85 0.09 0.03 0.47 0.09 0.25 0.60 0.49 0.67 0.38 0.94 0.67 0.33 0.40 0.38 0.10 0.55 0.97 ]
[0.64 0.28 0.01 0.59 0.33 0.24 0.93 0.94 0.34 0.78 0.73 0.20 0.65 0.40 1.00 0.82 0.99 0.00 0.49 0.39 0.13 0.21 0.27 0.06 0.46 0.36 0.60 0.68 0.45 0.53 0.43 0.24 0.50 0.97 0.63 0.91 0.87 0.19 0.12 0.85 0.52 0.14 0.25 0.88 0.73 0.84 0.53 0.30 0.55 0.50 0.23 0.75 0.31 0.29 0.17 0.83 0.33 0.73 0.73 0.70 0.60 0.03 0.48 0.30 0.25 0.25 0.41 0.05 0.14 0.20 0.91 0.77 0.27 1.00 0.42 0.99 0.58 0.89 0.84 0.67 0.72 0.49 0.46 0.64 ]
[0.93 0.08 0.27 0.94 0.71 0.06 0.99 0.14 0.77 0.60 0.28 0.52 0.13 0.46 0.82 1.00 0.33 0.64 0.03 0.72 0.56 0.68 0.90 0.94 0.03 0.01 0.11 0.33 0.52 0.87 0.51 0.41 0.65 0.11 0.84 0.38 0.37 0.86 0.23 0.59 0.15 0.10 0.96 0.58 0.89 0.89 0.69 0.11 0.02 0.28 0.59 0.58 0.78 0.93 0.31 0.60 0.86 0.95 0.12 0.38 0.58 0.80 0.76 0.95 0.81 0.05 0.62 0.62 0.11 0.01 0.28 0.77 0.94 0.72 0.34 0.91 0.81 0.07 0.03 0.51 0.11 0.62 0.68 0.50 ]
[0.33 0.34 0.35 0.70 0.77 0.05 0.05 0.39 0.14 0.81 0.32 0.87 0.49 0.69 0.99 0.33 1.00 0.82 0.93 0.44 0.90 0.03 0.78 0.21 0.31 0.26 0.83 0.79 0.47 0.84 0.61 0.25 0.60 0.72 0.40 0.06 0.76 0.55 0.04 0.23 0.93 0.72 0.51 0.80 0.59 0.72 0.51 0.90 0.50 0.08 0.25 0.79 0.37 0.11 0.79 0.41 0.34 0.84 0.82 0.94 0.07 0.99 0.43 0.91 0.80 0.12 0.80 0.87 0.16 0.32 0.60 0.50 0.59 0.30 0.17 0.33 0.07 0.29 0.42 0.15 0.82 0.58 0.31 0.20 ]
[0.28 0.60 0.51 0.79 0.43 0.46 0.59 0.33 0.64 0.42 0.93 0.65 0.09 0.59 0.00 0.64 0.82 1.00 0.83 0.77 0.42 0.87 0.52 0.07 0.99 0.81 0.00 0.47 0.87 0.23 0.51 0.65 0.24 0.91 0.96 0.36 0.88 0.41 0.50 0.20 0.20 0.59 0.45 0.16 0.89 0.18 0.65 0.29 0.81 0.62 0.95 0.27 0.50 0.12 0.10 0.24 0.85 0.47 0.55 0.58 0.19 0.01 0.50 0.06 0.93 0.52 0.15 0.90 0.99 0.04 0.02 0.18 0.89 0.54 0.29 0.36 0.46 0.52 0.34 0.58 0.01 0.30 0.11 0.73 ]
[0.28 0.70 0.10 0.82 0.62 0.77 0.79 0.66 0.98 0.63 0.54 0.83 1.00 0.65 0.49 0.03 0.93 0.83 1.00 0.07 0.18 0.07 0.32 0.90 0.26 0.12 0.92 0.44 0.73 0.93 0.16 0.38 0.54 0.29 0.23 0.82 0.44 0.77 0.58 0.94 0.64 0.63 0.88 0.98 0.12 0.99 0.29 0.53 0.51 0.75 0.09 0.02 0.25 0.39 0.75 0.55 0.19 0.33 0.18 0.10 0.61 0.82 0.27 0.56 0.76 0.72 0.32 0.22 0.27 0.04 0.67 0.62 0.01 0.53 0.27 0.25 0.18 0.54 0.92 0.21 0.81 0.42 0.80 0.98 ]
[0.46 0.33 0.86 1.00 0.07 1.00 0.58 0.05 0.45 0.37 0.72 0.88 0.05 0.78 0.39 0.72 0.44 0.77 0.07 1.00 0.93 0.62 0.41 0.05 0.34 0.45 0.10 0.30 0.18 0.60 0.13 0.02 0.47 0.67 0.49 0.84 0.31 0.96 0.29 0.76 0.61 0.46 0.64 0.88 0.99 0.71 0.71 0.17 0.68 0.84 0.50 0.87 0.47 0.54 0.91 0.61 0.95 0.65 0.72 0.54 0.88 0.17 0.86 0.46 0.50 0.62 0.88 0.46 0.15 0.52 0.03 0.32 0.59 0.51 0.98 0.19 0.33 0.89 0.12 0.77 0.33 0.38 0.58 0.48 ]
[0.26 0.72 0.04 0.26 0.30 0.93 0.50 0.78 0.20 0.93 0.50 0.94 0.40 0.29 0.13 0.56 0.90 0.42 0.18 0.93 1.00 0.75 0.35 0.51 0.32 0.93 0.29 0.95 0.10 0.12 0.52 0.28 0.21 0.47 0.83 0.67 0.95 0.80 0.04 0.44 0.76 0.14 0.12 0.72 0.74 0.97 0.76 0.92 0.14 0.09 0.17 0.08 0.17 0.38 0.48 0.81 0.37 0.53 0.31 0.81 0.14 0.92 0.73 0.62 0.08 0.75 0.21 0.91 0.98 0.49 0.22 0.44 0.68 0.91 0.43 0.68 0.71 0.52 0.07 0.33 0.77 0.04 0.36 0.09 ]
[0.97 0.44 0.08 0.84 0.18 0.19 0.10 0.50 0.08 0.45 0.86 0.26 0.83 0.83 0.21 0.68 0.03 0.87 0.07 0.62 0.75 1.00 0.68 0.07 0.01 0.01 0.18 0.56 0.54 0.37 0.74 0.91 0.51 0.25 0.76 0.48 0.37 0.27 0.60 0.51 0.87 0.59 0.10 0.95 0.75 0.98 0.29 0.24 0.16 0.46 0.34 0.19 0.25 0.47 0.10 0.78 0.94 0.92 0.22 0.13 0.62 0.97 0.09 0.76 0.89 0.01 0.04 0.22 0.69 0.99 0.68 0.29 0.47 0.72 0.75 0.93 0.87 0.53 0.61 0.00 0.01 0.84 0.68 0.67 ]
[0.23 0.55 0.24 0.66 0.86 0.60 0.72 0.05 0.08 0.96 0.59 0.11 0.36 0.85 0.27 0.90 0.78 0.52 0.32 0.41 0.35 0.68 1.00 0.79 0.40 0.71 0.05 0.46 0.26 0.94 0.65 0.02 0.04 0.45 0.61 0.78 0.78 0.31 0.78 0.30 0.21 0.40 0.60 0.34 0.97 0.50 0.43 0.95 0.42 0.88 0.77 0.38 0.07 0.14 0.94 0.39 0.72 0.74 0.14 0.91 0.30 0.68 0.49 0.68 0.27 0.41 0.33 0.47 0.60 0.55 0.47 0.61 0.11 0.69 0.95 0.06 0.87 0.91 0.80 0.33 0.29 0.76 0.87 0.50 ]
[0.80 0.98 0.60 0.33 0.59 0.66 0.10 0.12 0.94 0.61 0.91 0.11 0.85 0.63 0.06 0.94 0.21 0.07 0.90 0.05 0.51 0.07 0.79 1.00 0.37 0.84 0.10 0.13 0.76 0.34 0.57 0.28 0.89 0.27 0.53 0.96 0.84 0.24 0.63 0.68 0.70 0.88 0.57 0.87 0.90 0.35 0.02 0.32 0.54 0.02 0.19 0.57 0.51 0.56 0.77 0.89 0.09 0.33 0.01 0.32 0.87 0.68 0.50 0.13 0.26 0.17 0.27 0.19 0.41 0.81 0.59 0.11 0.67 0.19 0.71 0.49 0.52 0.34 0.02 0.42 0.42 0.96 0.39 0.12 ]
[0.28 0.41 0.54 0.86 0.25 0.10 0.51 0.03 0.32 0.25 0.84 0.49 0.07 0.77 0.46 0.03 0.31 0.99 0.26 0.34 0.32 0.01 0.40 0.37 1.00 0.37 0.32 0.39 0.26 0.36 0.22 0.08 0.80 0.94 0.89 0.17 0.56 0.53 0.83 0.01 0.99 0.15 0.68 0.03 0.15 0.98 0.84 0.84 0.49 0.58 0.26 0.44 0.86 0.25 0.66 0.34 0.48 0.33 0.14 0.41 0.32 0.49 0.33 0.61 0.97 0.63 0.27 0.86 0.57 0.64 0.57 0.22 0.97 0.05 0.44 0.08 0.39 0.16 0.35 0.57 0.52 0.92 0.98 0.49 ]
[0.40 0.33 0.22 0.36 0.41 0.28 0.83 0.45 0.81 0.51 0.70 0.26 0.56 0.42 0.36 0.01 0.26 0.81 0.12 0.45 0.93 0.01 0.71 0.84 0.37 1.00 0.25 0.28 0.36 0.22 0.21 0.66 0.25 0.50 0.16 0.56 0.71 0.94 0.12 0.10 0.42 0.49 0.25 0.16 0.92 0.35 0.51 0.62 0.60 0.94 0.02 0.19 0.17 0.59 0.75 0.33 0.90 0.79 0.01 0.67 0.85 0.32 0.14 0.39 0.53 0.35 0.73 0.45 0.50 0.02 0.65 0.06 0.68 0.86 0.85 0.81 0.07 0.93 0.46 0.22 0.91 0.62 0.84 0.49 ]
[0.78 0.83 0.43 0.84 0.07 0.67 0.02 0.62 0.18 0.87 0.72 0.01 0.47 0.54 0.60 0.11 0.83 0.00 0.92 0.10 0.29 0.18 0.05 0.10 0.32 0.25 1.00 0.86 0.59 0.35 0.14 0.59 0.38 0.14 0.18 0.78 0.87 0.95 0.53 0.40 0.31 0.26 0.95 0.60 0.01 0.12 0.09 0.48 0.15 0.49 0.28 0.17 0.95 0.77 0.09 0.45 0.00 0.77 0.02 0.82 0.81 0.45 0.92 0.65 0.36 0.92 0.54 0.74 0.39 0.51 0.42 0.69 0.32 0.86 0.49 0.13 0.64 0.29 0.68 0.56 0.44 1.00 0.69 0.20 ]
[0.83 0.35 0.37 0.55 0.81 0.87 0.15 0.47 0.76 0.23 0.34 0.91 0.10 0.73 0.68 0.33 0.79 0.47 0.44 0.30 0.95 0.56 0.46 0.13 0.39 0.28 0.86 1.00 0.01 0.55 0.57 0.49 0.11 0.12 0.84 0.61 0.78 0.87 0.57 0.14 0.41 0.98 0.44 0.16 0.12 0.40 0.80 0.60 0.27 0.74 0.74 0.99 0.12 0.83 0.43 0.11 0.41 0.03 0.05 0.16 0.69 0.75 0.27 0.44 0.85 0.43 0.30 0.95 0.60 0.55 0.09 0.66 0.35 0.28 0.93 0.95 0.90 0.54 0.96 0.91 0.80 0.93 0.72 0.14 ]
[0.25 0.70 0.48 0.39 0.22 0.94 0.81 0.10 0.43 0.15 0.29 0.84 0.43 0.25 0.45 0.52 0.47 0.87 0.73 0.18 0.10 0.54 0.26 0.76 0.26 0.36 0.59 0.01 1.00 0.01 0.96 0.37 0.98 0.77 0.87 0.73 0.25 0.34 0.94 0.13 0.61 0.56 0.18 0.29 0.56 0.47 0.68 0.93 0.66 0.78 0.45 0.74 0.09 0.45 0.73 0.90 0.49 0.93 0.29 0.37 0.03 0.32 0.38 0.13 0.97 0.51 0.13 0.47 0.03 0.78 0.15 0.82 0.45 0.28 0.01 0.46 0.88 0.40 0.38 0.87 0.39 0.83 0.73 0.18 ]
[0.42 0.82 0.18 0.13 0.96 0.44 0.31 0.70 0.16 0.04 0.14 0.99 0.66 0.88 0.53 0.87 0.84 0.23 0.93 0.60 0.12 0.37 0.94 0.34 0.36 0.22 0.35 0.55 0.01 1.00 0.60 0.67 0.19 0.39 0.81 0.51 0.80 0.86 0.60 0.33 0.03 0.54 0.10 0.15 0.76 0.15 0.16 0.54 0.91 0.37 1.00 0.54 0.45 0.72 0.63 0.23 0.11 0.35 0.96 0.48 0.91 0.24 0.44 0.79 0.53 0.19 0.29 0.76 0.07 0.41 0.93 0.83 0.77 0.63 0.09 0.89 0.15 0.63 0.73 0.61 0.66 0.96 0.58 0.57 ]
[0.64 0.89 0.17 0.24 0.61 0.20 0.35 0.35 0.78 0.46 0.08 0.24 0.70 0.43 0.43 0.51 0.61 0.51 0.16 0.13 0.52 0.74 0.65 0.57 0.22 0.21 0.14 0.57 0.96 0.60 1.00 0.21 0.11 0.36 0.86 0.61 0.74 0.97 0.23 0.41 0.22 0.29 0.73 0.51 0.96 0.84 0.53 0.30 0.77 0.82 0.62 0.15 0.91 0.97 0.40 0.17 0.86 0.14 0.30 0.93 0.67 0.77 0.62 0.67 0.71 0.68 0.25 0.97 0.65 0.56 0.01 0.32 0.71 0.21 0.31 0.92 0.95 0.52 0.11 0.87 0.79 0.91 0.61 0.24 ]
[0.01 0.80 0.94 0.01 0.80 0.33 0.55 0.40 0.33 0.53 0.03 0.80 0.61 0.51 0.24 0.41 0.25 0.65 0.38 0.02 0.28 0.91 0.02 0.28 0.08 0.66 0.59 0.49 0.37 0.67 0.21 1.00 0.98 0.22 0.88 0.63 0.36 0.22 0.26 0.40 0.54 0.58 0.93 0.30 0.13 0.51 0.65 0.91 0.05 0.28 0.54 0.63 0.77 0.27 0.94 0.65 0.06 0.85 0.97 0.51 0.84 0.68 0.07 0.58 0.34 0.46 0.92 0.16 0.55 0.51 0.99 0.18 0.70 0.37 0.87 0.59 0.97 0.28 0.30 0.83 0.49 0.67 0.80 0.38 ]
[0.97 0.68 0.09 0.32 0.62 0.69 1.00 0.29 0.13 0.54 0.21 0.15 0.24 0.82 0.50 0.65 0.60 0.24 0.54 0.47 0.21 0.51 0.04 0.89 0.80 0.25 0.38 0.11 0.98 0.19 0.11 0.98 1.00 0.81 0.39 0.63 0.76 0.92 0.52 0.50 0.80 0.52 0.43 0.76 0.94 0.42 0.10 0.04 0.96 0.54 0.68 0.86 0.53 0.26 0.87 0.77 0.07 0.18 0.17 0.00 0.46 0.80 0.44 0.99 0.96 0.39 0.14 0.47 0.18 0.04 0.20 0.26 0.14 0.14 0.53 0.61 0.54 0.43 0.75 0.11 0.92 0.57 0.83 0.52 ]
[0.50 0.57 0.38 0.14 0.36 0.94 0.50 0.03 0.21 0.78 0.16 0.23 0.18 0.60 0.97 0.11 0.72 0.91 0.29 0.67 0.47 0.25 0.45 0.27 0.94 0.50 0.14 0.12 0.77 0.39 0.36 0.22 0.81 1.00 0.67 0.36 0.12 0.38 0.59 0.43 0.64 0.16 0.93 0.28 0.63 0.49 0.71 0.52 0.83 0.27 0.42 0.11 0.93 0.63 0.17 0.54 0.78 0.58 0.43 0.87 0.37 0.50 0.86 0.86 0.80 0.27 0.21 0.25 0.55 0.45 0.81 0.47 0.17 0.12 0.37 0.03 0.58 0.91 0.13 0.10 0.36 0.01 0.23 0.09 ]
[0.65 0.25 0.71 0.51 0.62 0.69 0.24 0.42 0.32 0.06 0.56 0.08 0.73 0.74 0.63 0.84 0.40 0.96 0.23 0.49 0.83 0.76 0.61 0.53 0.89 0.16 0.18 0.84 0.87 0.81 0.86 0.88 0.39 0.67 1.00 0.01 0.14 0.21 0.74 0.32 0.75 0.14 0.19 0.34 0.22 0.86 0.16 0.85 0.66 0.63 0.90 0.26 0.94 0.67 0.73 0.97 0.33 0.20 0.24 0.71 0.52 0.93 0.55 0.11 0.60 0.77 0.25 0.01 0.48 0.51 0.77 0.30 0.61 0.03 0.45 0.22 0.48 0.99 0.39 0.15 0.64 0.15 0.41 0.80 ]
[0.50 0.94 0.88 0.28 0.29 0.82 0.08 0.96 1.00 0.33 0.77 0.04 0.70 0.19 0.91 0.38 0.06 0.36 0.82 0.84 0.67 0.48 0.78 0.96 0.17 0.56 0.78 0.61 0.73 0.51 0.61 0.63 0.63 0.36 0.01 1.00 0.42 0.50 0.08 0.26 0.71 0.24 0.37 0.11 0.00 0.20 0.81 0.77 0.47 0.33 0.07 0.03 0.96 0.09 0.10 0.16 0.97 0.69 0.78 0.16 0.18 0.41 0.93 0.61 0.05 0.51 0.32 0.60 0.20 0.50 0.84 0.09 0.51 0.35 0.15 0.51 0.44 0.50 0.11 0.87 0.70 0.10 0.59 0.19 ]
[0.31 1.00 0.78 0.04 0.66 0.03 0.99 0.30 0.98 0.70 0.95 0.19 0.42 0.92 0.87 0.37 0.76 0.88 0.44 0.31 0.95 0.37 0.78 0.84 0.56 0.71 0.87 0.78 0.25 0.80 0.74 0.36 0.76 0.12 0.14 0.42 1.00 0.67 0.34 0.66 0.59 0.72 0.10 0.21 0.39 0.97 0.15 0.03 0.89 0.37 0.77 0.39 0.02 0.02 0.62 0.31 0.85 0.63 0.96 0.85 0.17 0.77 0.84 0.97 0.91 0.82 0.56 0.64 0.57 0.96 0.62 0.51 0.98 0.44 0.43 0.24 0.28 0.63 0.48 0.13 0.58 0.36 0.53 0.22 ]
[0.66 0.52 0.68 0.78 0.48 0.84 0.14 0.26 0.30 0.82 0.22 0.98 0.43 0.70 0.19 0.86 0.55 0.41 0.77 0.96 0.80 0.27 0.31 0.24 0.53 0.94 0.95 0.87 0.34 0.86 0.97 0.22 0.92 0.38 0.21 0.50 0.67 1.00 0.68 0.68 0.52 0.08 0.98 0.24 0.81 0.01 0.81 0.33 0.73 0.92 0.08 0.95 0.19 0.63 0.99 0.13 0.40 0.25 0.67 0.48 0.14 0.20 0.59 0.89 0.00 0.73 0.65 0.46 0.12 0.95 0.40 0.78 0.51 0.58 0.73 0.19 0.45 0.68 0.74 0.63 0.28 0.16 0.51 0.88 ]
[0.15 0.77 0.50 0.46 0.41 0.39 0.26 0.54 0.40 0.13 0.35 0.74 0.23 0.11 0.12 0.23 0.04 0.50 0.58 0.29 0.04 0.60 0.78 0.63 0.83 0.12 0.53 0.57 0.94 0.60 0.23 0.26 0.52 0.59 0.74 0.08 0.34 0.68 1.00 0.13 0.50 0.84 0.86 0.41 0.91 0.42 0.71 0.85 0.27 0.63 0.56 0.70 0.48 0.46 0.38 0.57 0.24 0.00 0.81 0.81 0.07 0.02 0.81 0.06 0.32 0.76 0.09 0.63 0.21 0.23 0.01 0.60 0.56 0.75 0.20 0.33 0.10 0.96 0.62 0.32 0.47 0.98 0.65 0.33 ]
[0.50 0.44 0.58 0.33 0.43 0.90 0.64 0.31 0.39 0.92 0.14 0.45 0.64 0.25 0.85 0.59 0.23 0.20 0.94 0.76 0.44 0.51 0.30 0.68 0.01 0.10 0.40 0.14 0.13 0.33 0.41 0.40 0.50 0.43 0.32 0.26 0.66 0.68 0.13 1.00 0.60 0.37 0.61 0.66 0.25 0.52 0.93 0.83 0.98 0.56 0.30 0.10 0.86 0.45 0.18 0.85 0.27 0.31 0.47 0.22 0.01 0.71 0.05 0.75 0.86 0.55 0.92 0.46 0.62 0.49 0.63 0.82 0.44 0.24 0.14 0.52 0.45 0.37 0.54 0.35 0.25 0.73 0.39 0.03 ]
