[0.43 0.86 0.63 0.51 0.07 0.47 0.81 0.84 0.73 0.28 0.05 0.75 0.05 0.42 0.41 0.93 0.83 0.07 1.00 0.11 0.89 0.32 0.06 0.29 0.83 0.10 0.35 0.21 0.33 0.74 0.85 ]
[0.39 0.64 0.97 0.55 0.42 0.59 0.74 0.68 0.71 0.17 0.78 0.19 0.56 0.46 0.30 0.92 0.00 0.81 0.11 1.00 0.37 0.86 0.80 0.61 0.82 0.87 0.99 0.69 0.05 0.83 0.70 ]
[0.36 0.85 0.27 0.37 0.66 0.66 0.16 1.00 0.47 0.90 0.12 0.62 0.78 0.88 0.91 0.09 0.20 0.11 0.89 0.37 1.00 0.75 0.46 0.77 0.61 0.19 0.66 0.33 0.47 0.84 0.96 ]
[0.73 0.31 0.21 0.66 0.35 0.59 0.83 0.60 0.30 0.39 0.46 0.99 0.65 0.19 0.68 0.03 0.20 0.15 0.32 0.86 0.75 1.00 0.53 0.24 0.38 0.94 0.30 0.29 0.95 0.68 0.95 ]
[0.21 0.34 0.44 0.17 0.62 0.34 0.59 0.59 0.55 0.36 0.88 0.39 0.08 0.42 0.86 0.35 0.17 0.41 0.06 0.80 0.46 0.53 1.00 0.45 0.31 0.40 0.78 0.80 0.18 0.23 0.26 ]
[0.72 0.01 0.30 0.73 0.21 0.98 0.69 0.52 0.52 0.43 0.02 0.26 0.15 0.68 0.41 0.24 0.70 0.19 0.29 0.61 0.77 0.24 0.45 1.00 0.01 0.98 0.82 0.67 0.09 0.84 0.18 ]
[0.30 0.50 0.63 0.12 0.01 0.05 0.17 0.99 0.38 0.51 0.18 0.08 0.66 0.68 0.72 0.80 0.71 0.48 0.83 0.82 0.61 0.38 0.31 0.01 1.00 0.29 0.91 0.61 0.43 0.01 0.70 ]
[0.34 0.35 0.31 0.55 0.71 0.73 0.16 0.78 0.55 0.74 0.92 0.75 0.52 0.29 0.35 0.87 0.74 0.48 0.10 0.87 0.19 0.94 0.40 0.98 0.29 1.00 0.37 0.49 0.56 0.60 0.17 ]
[0.38 0.28 0.84 0.52 0.70 0.59 0.87 0.53 0.71 0.21 0.02 0.54 0.74 0.71 0.60 0.44 0.25 0.91 0.35 0.99 0.66 0.30 0.78 0.82 0.91 0.37 1.00 0.16 0.24 0.06 0.39 ]
[0.65 0.85 0.53 0.85 0.31 0.49 0.96 0.21 0.08 0.54 0.22 0.79 0.67 0.63 0.17 0.74 0.38 0.43 0.21 0.69 0.33 0.29 0.80 0.67 0.61 0.49 0.16 1.00 0.90 0.47 0.20 ]
[0.28 0.66 0.83 0.32 0.54 0.67 0.62 0.24 0.87 0.48 0.95 0.41 0.82 0.98 0.25 0.80 0.26 0.40 0.33 0.05 0.47 0.95 0.18 0.09 0.43 0.56 0.24 0.90 1.00 0.86 0.90 ]
[0.04 0.39 0.37 0.21 0.53 0.34 0.57 0.51 0.84 0.46 0.49 0.03 0.16 0.89 0.14 0.27 0.62 0.45 0.74 0.83 0.84 0.68 0.23 0.84 0.01 0.60 0.06 0.47 0.86 1.00 0.74 ]
[0.77 0.58 0.19 0.56 0.91 0.08 0.22 0.96 0.26 0.82 0.43 0.43 0.50 0.19 0.30 0.12 0.45 0.98 0.85 0.70 0.96 0.95 0.26 0.18 0.70 0.17 0.39 0.20 0.90 0.74 1.00 ]
];
