[0.66 0.69 0.16 0.77 0.91 0.18 0.48 0.76 0.98 0.13 1.00 0.10 0.81 0.29 0.50 0.96 0.39 0.98 0.89 0.83 0.21 0.83 0.28 0.97 0.90 0.93 0.73 0.61 0.52 0.29 0.84 0.15 0.50 0.57 0.28 0.35 0.94 0.88 0.52 0.50 0.29 0.89 0.64 0.89 0.01 0.95 0.63 0.56 0.28 0.95 0.99 0.93 0.48 0.06 0.48 0.54 0.04 0.70 0.37 0.12 0.43 0.09 0.73 0.54 0.40 0.56 0.13 0.77 0.27 0.40 0.63 0.93 0.34 0.65 0.73 0.32 0.48 0.78 0.92 0.82 0.48 0.65 0.22 0.90 0.25 0.51 0.48 0.71 0.72 0.43 ]
[0.41 0.57 0.30 0.18 0.35 0.06 0.99 0.40 0.12 0.37 0.10 1.00 0.66 0.57 0.17 0.80 0.51 0.73 0.26 0.06 0.72 0.59 0.92 0.28 0.86 0.89 0.50 0.89 0.81 0.26 0.32 0.89 0.93 0.89 0.87 0.45 0.43 0.49 0.38 0.52 0.66 0.58 0.41 0.61 0.13 0.35 0.21 0.02 0.26 0.37 0.29 0.22 0.63 1.00 0.65 0.89 0.95 0.64 0.75 0.38 0.95 0.03 0.89 0.62 0.34 0.78 0.92 0.21 0.53 0.85 0.73 0.49 0.55 0.58 0.12 0.75 0.62 0.05 0.31 0.60 0.94 0.57 0.60 0.94 0.47 0.82 0.80 0.86 0.55 0.46 ]
[0.03 0.03 0.45 0.43 0.05 0.96 0.01 0.73 0.38 0.71 0.81 0.66 1.00 0.49 0.62 0.83 0.55 0.99 0.12 0.71 0.90 0.57 0.66 0.79 0.25 0.45 0.01 0.53 0.44 0.55 0.74 0.86 0.77 0.71 0.46 0.41 0.12 0.74 0.87 0.58 0.88 0.30 0.21 1.00 0.36 0.98 0.71 0.29 0.43 0.19 0.53 0.43 0.14 0.30 0.13 0.64 0.37 0.85 0.16 0.96 0.58 0.38 0.15 0.53 0.17 0.64 0.43 0.50 0.41 0.57 0.22 0.56 0.36 0.49 0.27 0.90 0.41 0.10 0.24 0.56 0.64 0.99 0.22 0.38 0.54 0.88 0.10 0.33 0.68 0.09 ]
[0.70 0.47 0.11 0.69 0.81 0.66 0.35 0.76 0.27 0.57 0.29 0.57 0.49 1.00 0.66 0.01 0.48 0.37 0.39 0.08 0.12 0.49 0.04 0.53 0.86 0.27 0.65 0.80 0.72 0.50 0.50 0.40 0.55 0.18 0.83 0.50 0.04 0.07 0.83 0.01 0.22 0.28 0.67 0.77 0.76 0.48 0.36 0.70 0.39 0.19 0.96 0.48 0.88 0.09 0.88 0.18 0.55 0.30 0.93 0.85 0.39 0.01 0.12 0.01 0.42 0.48 0.03 0.90 0.03 0.44 0.02 0.69 0.96 0.36 0.16 0.19 0.63 0.35 0.74 0.58 0.89 0.50 0.87 0.06 0.26 0.16 0.45 0.21 0.56 0.27 ]
[0.49 0.64 0.80 0.53 0.91 0.97 0.49 0.86 0.41 0.60 0.50 0.17 0.62 0.66 1.00 0.66 0.18 0.39 0.98 0.84 0.31 0.91 0.75 0.00 0.38 0.17 0.26 0.16 0.04 0.23 0.81 0.50 0.72 0.28 0.60 0.59 0.78 0.04 0.60 0.82 0.93 0.97 0.87 0.42 0.92 0.79 0.48 0.83 0.31 0.18 0.28 0.90 0.68 0.54 0.38 0.26 0.41 0.17 0.90 0.50 0.20 0.56 0.54 0.62 0.21 0.91 0.32 0.61 0.38 0.58 0.18 0.36 0.37 0.87 0.43 0.87 0.13 0.39 0.95 0.84 0.17 0.68 0.38 0.89 0.96 0.45 0.17 0.49 0.89 0.86 ]
[0.26 0.98 0.89 0.45 0.60 0.01 0.79 0.73 0.44 0.11 0.96 0.80 0.83 0.01 0.66 1.00 0.05 0.40 0.83 0.46 0.94 0.13 0.15 0.20 0.11 0.30 0.95 0.39 0.53 0.33 0.31 0.83 0.98 0.68 0.51 0.95 0.77 0.88 0.36 0.74 0.99 0.74 0.96 0.07 0.31 0.79 0.22 0.13 0.71 0.07 0.20 0.78 0.40 0.92 0.13 0.96 0.55 0.64 0.14 0.26 0.24 0.89 0.95 0.79 0.49 0.19 0.90 0.56 0.67 0.97 0.87 0.29 0.77 0.33 0.96 0.14 0.54 0.40 0.81 0.67 0.24 0.40 0.97 0.21 0.79 0.38 0.38 0.62 0.31 0.88 ]
[0.92 0.46 0.66 0.35 0.33 0.69 0.05 0.59 0.57 0.61 0.39 0.51 0.55 0.48 0.18 0.05 1.00 0.15 0.93 0.77 0.03 0.47 0.23 0.96 0.31 0.49 0.28 0.60 0.16 0.30 0.79 0.54 0.48 0.25 0.09 0.29 0.76 0.40 0.49 0.86 0.21 0.96 0.34 0.91 0.84 0.04 0.51 0.82 0.74 0.67 0.08 0.04 0.54 0.25 0.12 0.70 0.06 0.22 0.42 0.22 0.46 0.53 0.51 0.02 0.67 0.87 0.10 0.37 0.54 0.08 0.82 0.23 0.29 0.77 0.56 0.33 0.87 0.93 0.09 0.46 0.46 0.21 0.62 0.75 0.74 0.31 0.28 0.29 0.97 0.67 ]
[0.72 0.24 0.46 0.23 0.98 0.67 0.11 0.17 0.50 1.00 0.98 0.73 0.99 0.37 0.39 0.40 0.15 1.00 0.08 0.67 0.60 0.19 0.93 0.10 0.18 0.95 0.63 0.42 0.37 0.65 0.20 0.99 0.40 0.94 0.13 0.49 0.73 0.49 0.17 0.44 0.91 0.69 0.34 0.69 0.71 0.50 0.05 0.95 0.50 0.35 0.92 0.38 0.47 0.09 0.03 0.14 0.90 0.70 0.52 0.45 0.41 0.51 0.88 0.84 0.00 0.82 0.67 0.67 0.20 0.03 0.80 0.16 0.15 0.62 0.28 0.08 0.51 0.71 0.02 0.02 0.70 0.80 0.17 0.78 0.54 0.17 0.04 0.10 0.61 0.92 ]
[0.02 0.78 0.03 0.44 0.32 0.95 0.41 0.37 0.27 0.32 0.89 0.26 0.12 0.39 0.98 0.83 0.93 0.08 1.00 0.11 0.20 0.95 0.94 0.12 0.44 0.58 0.36 0.03 0.36 0.74 0.59 0.63 0.81 0.09 0.26 0.62 0.91 0.59 0.45 0.47 0.94 0.09 0.25 0.89 0.69 0.41 0.56 0.46 0.42 0.29 0.42 0.17 0.18 0.43 0.76 0.63 0.11 0.84 0.21 0.69 0.29 0.01 0.70 0.48 0.04 0.40 0.01 0.88 0.86 0.93 0.79 0.49 0.69 0.21 0.29 0.86 0.79 0.08 0.31 0.05 0.50 0.09 0.65 0.83 0.80 0.99 0.44 0.68 0.34 0.07 ]
[0.70 0.60 0.16 0.99 0.17 0.00 0.75 0.48 0.28 0.56 0.83 0.06 0.71 0.08 0.84 0.46 0.77 0.67 0.11 1.00 0.81 0.85 0.63 0.70 0.59 0.54 0.69 0.52 0.73 0.52 0.66 0.56 0.92 0.46 0.77 0.28 0.62 0.47 0.98 0.00 0.70 0.02 0.73 0.37 0.33 0.67 0.46 0.09 0.41 0.39 0.59 0.23 0.72 0.67 0.94 0.84 0.77 0.92 0.38 0.07 0.67 0.70 0.08 0.27 0.89 0.08 0.37 0.85 0.26 0.01 0.68 0.49 0.61 0.26 0.38 0.20 0.74 0.60 0.08 0.12 0.28 0.15 0.84 0.30 0.60 0.44 0.85 0.82 0.77 0.02 ]
[0.96 0.54 0.96 0.10 0.03 0.96 0.21 0.76 0.21 0.97 0.21 0.72 0.90 0.12 0.31 0.94 0.03 0.60 0.20 0.81 1.00 0.39 0.16 0.10 0.14 0.31 0.85 0.64 0.85 0.67 0.48 0.87 0.82 0.45 0.42 0.48 0.74 0.88 0.40 0.61 0.80 0.02 0.71 0.18 0.71 0.92 0.88 0.16 0.79 0.23 0.12 0.13 0.06 0.01 0.65 0.39 0.75 0.04 0.85 0.46 0.50 0.37 0.21 0.66 0.90 0.59 0.77 0.98 0.45 0.49 1.00 0.18 0.19 0.69 0.79 0.69 0.02 0.43 0.33 0.63 0.91 0.01 0.48 0.29 0.25 0.33 0.44 0.76 0.66 0.72 ]
[0.21 0.30 0.88 0.48 0.83 0.59 0.44 0.47 0.91 0.00 0.83 0.59 0.57 0.49 0.91 0.13 0.47 0.19 0.95 0.85 0.39 1.00 0.96 0.84 0.21 0.33 0.82 0.99 0.48 0.80 0.72 0.21 0.43 0.03 0.34 0.26 0.09 0.24 0.50 0.35 0.36 0.04 0.21 0.09 0.81 0.69 0.12 0.88 0.17 0.69 0.55 0.68 0.18 0.34 0.00 0.52 0.76 0.75 0.21 0.33 0.50 0.12 0.75 0.73 0.63 0.30 0.37 0.26 0.20 0.51 0.97 0.49 1.00 0.97 0.09 0.04 0.19 0.52 0.25 0.26 0.95 0.76 0.54 0.26 0.58 0.36 0.89 0.85 0.98 0.98 ]
[0.12 0.62 0.28 0.67 0.97 1.00 0.19 0.06 0.43 0.23 0.28 0.92 0.66 0.04 0.75 0.15 0.23 0.93 0.94 0.63 0.16 0.96 1.00 0.32 0.65 0.89 0.66 0.24 0.81 0.80 0.87 0.78 0.80 0.02 0.77 0.03 0.85 0.52 0.64 0.10 0.60 0.59 0.51 0.18 0.35 0.51 0.28 0.46 0.28 0.87 0.87 0.22 0.67 0.03 0.49 0.60 0.46 0.10 0.14 0.72 0.87 0.96 0.15 0.57 0.66 0.09 0.77 0.26 0.87 0.08 0.58 0.17 0.78 0.34 0.44 0.04 0.94 0.28 0.00 0.31 0.17 0.24 0.41 0.91 0.56 0.49 0.11 1.00 0.28 0.11 ]
[0.57 0.32 0.32 0.96 0.70 0.06 0.44 0.01 0.59 0.70 0.97 0.28 0.79 0.53 0.00 0.20 0.96 0.10 0.12 0.70 0.10 0.84 0.32 1.00 0.72 0.24 0.10 0.56 0.92 0.13 0.18 0.44 0.94 0.64 0.33 0.57 0.25 0.46 0.55 0.14 0.86 0.64 0.82 0.32 0.44 0.45 0.94 0.13 0.50 0.62 0.36 0.42 0.43 0.59 0.36 0.05 0.59 0.97 0.56 0.20 0.84 0.77 0.33 0.30 0.28 0.42 0.22 0.16 0.25 0.80 0.22 0.56 0.12 0.07 0.39 0.21 0.16 0.11 0.93 0.90 0.38 0.34 0.51 0.84 0.23 0.20 0.26 0.13 0.39 0.75 ]
[0.48 0.31 0.09 0.35 0.56 0.52 0.14 0.41 0.76 0.17 0.90 0.86 0.25 0.86 0.38 0.11 0.31 0.18 0.44 0.59 0.14 0.21 0.65 0.72 1.00 0.54 0.12 0.27 0.48 0.35 0.34 0.57 0.85 0.84 0.89 0.89 0.34 0.09 0.68 0.43 0.16 0.62 0.93 0.83 0.86 0.63 0.81 0.49 0.60 0.38 0.22 0.14 0.79 0.85 0.62 0.89 0.81 0.79 0.65 0.67 0.95 0.07 0.28 0.27 0.43 0.87 0.68 0.20 0.37 0.80 0.92 0.47 0.58 0.40 0.72 0.85 0.53 0.75 0.89 0.38 0.12 0.89 0.58 0.82 0.11 0.78 0.31 0.24 0.51 0.22 ]
[0.40 0.82 0.95 0.61 0.74 0.27 0.19 0.25 0.85 0.04 0.93 0.89 0.45 0.27 0.17 0.30 0.49 0.95 0.58 0.54 0.31 0.33 0.89 0.24 0.54 1.00 0.46 0.65 0.39 0.31 0.35 0.65 0.38 0.95 0.55 0.20 0.51 0.04 0.67 0.95 0.75 0.01 0.79 0.82 0.19 0.09 0.06 0.58 0.78 0.16 0.54 0.55 0.88 0.41 0.77 0.23 0.44 0.07 0.91 0.39 0.27 0.98 0.60 0.68 0.72 0.95 0.85 0.96 0.63 0.97 0.80 0.22 0.30 0.02 0.29 0.28 0.36 0.82 0.44 0.76 0.82 0.06 0.18 0.64 0.28 0.72 0.78 0.93 0.01 0.98 ]
[0.44 0.09 0.20 0.11 0.69 0.08 0.11 0.29 0.39 0.95 0.73 0.50 0.01 0.65 0.26 0.95 0.28 0.63 0.36 0.69 0.85 0.82 0.66 0.10 0.12 0.46 1.00 0.64 0.77 0.46 0.50 0.89 0.01 0.48 0.64 0.69 0.05 0.56 0.14 0.11 0.36 0.31 0.75 0.91 0.20 0.96 0.09 0.27 0.46 0.94 0.35 0.72 0.39 0.05 0.22 0.97 0.88 0.72 0.27 0.06 0.94 0.97 0.03 0.79 0.38 0.13 0.51 0.55 0.50 0.44 0.53 0.49 0.13 0.40 0.17 0.98 0.79 0.90 0.49 0.27 0.77 0.30 0.47 0.25 0.93 0.26 0.59 0.08 0.79 0.12 ]
[0.23 0.13 0.61 0.84 0.10 0.29 0.52 0.56 0.87 0.42 0.61 0.89 0.53 0.80 0.16 0.39 0.60 0.42 0.03 0.52 0.64 0.99 0.24 0.56 0.27 0.65 0.64 1.00 0.27 0.21 0.36 1.00 0.12 0.95 0.99 0.19 0.62 0.95 0.29 0.91 0.83 0.68 0.64 0.63 0.40 0.46 0.41 0.30 0.60 0.87 0.42 0.95 1.00 0.68 0.24 0.98 0.58 0.38 0.07 0.48 1.00 0.87 0.79 0.85 0.63 0.21 0.25 0.01 0.28 0.37 0.92 0.97 0.11 0.53 0.45 0.93 0.71 0.65 0.65 0.93 0.24 0.18 0.94 0.96 0.73 0.54 0.82 0.61 0.01 0.89 ]
[0.65 0.76 0.82 0.44 0.97 0.50 0.44 0.68 0.55 0.68 0.52 0.81 0.44 0.72 0.04 0.53 0.16 0.37 0.36 0.73 0.85 0.48 0.81 0.92 0.48 0.39 0.77 0.27 1.00 0.53 0.57 0.07 0.36 0.91 0.71 0.83 0.49 0.74 0.46 0.12 0.41 0.63 0.71 0.42 0.79 0.90 0.17 0.45 0.26 0.44 0.69 0.23 0.88 0.64 0.89 0.70 0.56 0.02 0.60 0.20 0.31 0.52 0.83 0.15 0.41 0.60 0.54 0.56 0.28 0.11 0.80 0.20 0.26 0.06 0.68 0.81 0.53 0.76 0.93 0.82 0.19 0.14 0.23 0.34 0.15 0.19 0.94 0.16 0.95 0.93 ]
[0.59 0.94 0.23 0.75 0.99 0.13 0.44 0.28 0.19 0.14 0.29 0.26 0.55 0.50 0.23 0.33 0.30 0.65 0.74 0.52 0.67 0.80 0.80 0.13 0.35 0.31 0.46 0.21 0.53 1.00 0.31 0.76 0.35 0.79 0.88 0.44 0.76 0.95 0.49 0.20 0.38 0.34 0.67 0.84 0.90 0.06 0.92 0.90 0.01 0.99 0.16 0.54 0.77 0.42 0.20 0.68 0.12 0.33 0.80 0.29 0.71 0.72 0.77 0.58 0.50 0.61 0.21 0.15 0.37 0.14 0.48 0.88 0.58 0.25 0.77 0.83 0.73 0.23 0.86 0.30 0.06 0.43 0.93 0.64 0.20 0.53 0.24 0.89 0.60 0.96 ]
[0.48 0.41 0.40 0.22 0.21 0.43 0.02 0.27 0.18 1.00 0.84 0.32 0.74 0.50 0.81 0.31 0.79 0.20 0.59 0.66 0.48 0.72 0.87 0.18 0.34 0.35 0.50 0.36 0.57 0.31 1.00 0.46 0.70 0.70 0.40 0.08 0.89 0.54 0.79 0.94 0.15 0.35 0.14 0.35 0.53 0.12 0.24 0.06 0.51 0.80 0.58 0.89 0.40 0.23 0.11 0.32 0.93 0.65 0.69 0.08 0.19 0.09 0.31 0.37 0.27 0.55 0.58 0.68 0.30 0.82 0.61 0.43 0.03 0.15 0.50 0.79 0.11 0.30 0.23 0.28 0.43 0.61 0.82 0.58 0.39 0.11 0.40 0.49 0.83 0.86 ]
[0.12 0.61 0.83 0.82 0.34 0.11 0.59 0.11 0.41 0.80 0.15 0.89 0.86 0.40 0.50 0.83 0.54 0.99 0.63 0.56 0.87 0.21 0.78 0.44 0.57 0.65 0.89 1.00 0.07 0.76 0.46 1.00 0.90 0.82 0.50 0.83 0.83 0.46 0.21 0.23 0.42 0.41 0.15 0.95 0.67 0.44 0.68 0.48 0.49 0.03 0.99 0.10 0.19 0.33 0.36 0.16 0.18 0.99 0.72 0.58 0.79 0.90 0.49 0.89 0.80 0.57 0.62 0.75 0.25 0.72 0.05 0.97 0.26 0.06 0.17 0.04 0.37 0.50 0.66 0.82 0.03 0.36 0.06 0.94 0.80 0.58 0.90 0.10 0.26 0.21 ]
[0.11 0.28 0.47 0.96 0.23 0.76 0.07 0.58 0.08 0.78 0.50 0.93 0.77 0.55 0.72 0.98 0.48 0.40 0.81 0.92 0.82 0.43 0.80 0.94 0.85 0.38 0.01 0.12 0.36 0.35 0.70 0.90 1.00 0.63 0.31 0.21 0.80 0.59 0.02 0.53 0.90 0.41 0.97 0.69 0.58 0.74 0.48 0.07 0.84 0.33 0.66 0.37 0.43 0.41 0.53 0.50 0.86 0.70 0.66 0.92 0.85 0.71 0.80 0.23 0.11 0.95 0.59 0.86 0.48 0.49 0.10 0.89 0.65 0.06 0.17 0.09 0.99 0.57 0.57 0.39 0.21 0.32 0.44 0.36 0.28 0.12 0.70 0.78 0.09 0.20 ]
[0.69 0.57 0.66 0.94 0.86 0.32 0.72 0.59 0.54 0.56 0.57 0.89 0.71 0.18 0.28 0.68 0.25 0.94 0.09 0.46 0.45 0.03 0.02 0.64 0.84 0.95 0.48 0.95 0.91 0.79 0.70 0.82 0.63 1.00 0.72 0.40 0.84 0.15 0.45 0.08 0.29 0.14 0.12 0.66 0.85 0.51 0.81 0.82 0.95 0.90 0.85 0.94 0.20 0.65 0.27 0.09 0.57 0.19 0.95 0.66 0.68 0.00 0.44 0.40 0.25 0.42 0.49 0.07 0.66 0.72 0.77 0.30 0.29 0.87 0.30 0.95 0.50 0.97 0.99 0.92 0.79 0.67 0.03 0.27 0.90 0.63 0.11 0.13 0.59 0.12 ]
[0.72 0.67 0.91 0.54 0.07 0.95 0.07 0.97 0.52 0.24 0.28 0.87 0.46 0.83 0.60 0.51 0.09 0.13 0.26 0.77 0.42 0.34 0.77 0.33 0.89 0.55 0.64 0.99 0.71 0.88 0.40 0.50 0.31 0.72 1.00 0.46 0.15 0.54 0.06 0.51 0.53 0.09 0.13 0.71 0.90 0.37 0.30 0.35 0.56 0.22 0.37 0.85 0.69 0.40 0.97 0.59 0.53 0.70 0.82 0.89 0.59 0.57 0.45 0.85 0.85 0.69 0.65 0.10 0.77 0.06 0.92 0.48 0.22 0.98 0.69 0.27 0.01 0.50 0.16 0.60 0.39 0.16 0.89 0.98 0.13 0.18 0.85 0.32 0.32 0.27 ]
[0.66 0.22 0.63 0.44 0.16 0.57 0.01 0.73 0.62 0.22 0.35 0.45 0.41 0.50 0.59 0.95 0.29 0.49 0.62 0.28 0.48 0.26 0.03 0.57 0.89 0.20 0.69 0.19 0.83 0.44 0.08 0.83 0.21 0.40 0.46 1.00 0.55 0.88 0.18 0.76 0.00 0.06 0.96 0.06 0.91 0.08 0.95 0.64 0.36 0.97 0.33 0.84 0.45 0.51 0.86 0.03 0.10 0.77 0.80 0.24 0.42 0.82 0.25 0.03 0.62 0.36 0.09 0.12 0.83 0.85 0.67 0.93 0.28 0.17 0.41 0.27 0.70 0.99 0.75 0.74 0.91 0.55 0.86 0.16 0.47 0.97 0.83 0.38 0.90 0.51 ]
[0.55 0.94 0.85 0.39 0.82 0.96 0.38 0.87 0.32 0.25 0.94 0.43 0.12 0.04 0.78 0.77 0.76 0.73 0.91 0.62 0.74 0.09 0.85 0.25 0.34 0.51 0.05 0.62 0.49 0.76 0.89 0.83 0.80 0.84 0.15 0.55 1.00 0.23 0.88 0.03 0.24 0.43 0.53 0.59 0.68 0.29 0.53 0.42 0.07 0.14 0.78 0.30 0.10 0.25 0.45 0.33 0.95 0.26 0.25 0.21 0.35 0.75 0.06 0.71 0.42 0.11 0.83 0.06 0.87 0.86 0.56 0.53 0.44 0.87 0.20 0.16 0.11 0.12 0.79 0.64 0.44 0.82 0.82 0.19 0.43 0.40 0.31 0.63 0.92 0.23 ]
