[0.31 0.99 0.17 0.04 0.15 0.82 0.76 0.51 0.00 0.20 0.78 0.31 0.42 0.71 0.25 0.99 0.52 0.06 1.00 0.78 0.42 0.89 0.12 0.44 0.73 0.62 0.05 ]
[0.27 0.71 0.51 0.68 0.86 0.36 0.27 0.73 0.56 0.37 0.28 0.74 0.93 0.80 0.95 0.42 0.75 0.27 0.78 1.00 0.16 0.06 0.47 0.39 0.04 0.70 0.43 ]
[0.55 0.64 0.25 0.24 0.68 0.83 0.26 0.46 0.55 0.73 0.37 0.28 0.42 0.41 0.61 0.42 0.80 0.77 0.42 0.16 1.00 0.03 0.09 0.98 0.25 0.65 0.25 ]
[0.34 0.36 0.01 0.32 0.65 0.63 0.23 0.74 0.89 0.40 0.58 0.46 0.62 0.27 0.09 0.17 0.75 0.29 0.89 0.06 0.03 1.00 0.32 0.29 0.19 0.69 0.30 ]
[0.60 0.52 0.19 0.51 0.14 0.78 0.78 0.86 0.92 0.89 0.66 0.58 0.16 0.69 0.43 0.75 0.38 0.99 0.12 0.47 0.09 0.32 1.00 0.13 0.13 0.77 0.85 ]
[0.51 0.99 0.52 0.16 0.71 0.44 0.75 0.48 0.26 0.18 0.61 0.01 0.93 0.93 0.19 0.79 0.01 0.35 0.44 0.39 0.98 0.29 0.13 1.00 0.44 0.69 0.85 ]
[0.44 0.73 0.95 0.35 0.14 0.19 0.27 0.86 0.74 0.54 0.53 0.85 0.20 0.87 0.32 0.77 0.87 0.14 0.73 0.04 0.25 0.19 0.13 0.44 1.00 0.58 0.65 ]
[0.90 0.24 0.02 0.33 0.79 0.32 0.74 0.60 0.31 0.91 0.34 0.06 0.96 0.82 0.21 0.50 0.36 0.91 0.62 0.70 0.65 0.69 0.77 0.69 0.58 1.00 0.74 ]
[0.08 0.43 0.45 0.26 0.62 0.27 0.11 0.37 0.48 0.66 0.68 0.77 0.06 0.26 0.06 0.13 0.42 0.73 0.05 0.43 0.25 0.30 0.85 0.85 0.65 0.74 1.00 ]
];
