[0.94 0.39 0.07 0.51 0.61 0.47 0.08 0.47 0.04 0.54 0.32 0.26 0.58 0.76 0.21 0.01 0.77 0.89 0.36 1.00 0.79 0.42 0.29 0.80 0.05 0.28 0.49 0.03 0.40 0.74 ]
[0.77 0.79 0.37 0.91 0.28 0.30 0.40 0.04 0.83 0.64 0.73 0.73 0.95 0.16 0.36 0.20 0.09 0.84 0.95 0.79 1.00 0.39 0.84 0.26 0.28 0.11 0.24 0.81 0.00 0.91 ]
[0.11 0.24 0.62 0.80 0.80 0.72 0.99 0.35 0.71 0.61 0.80 0.17 0.67 0.09 0.62 0.30 0.10 0.94 0.90 0.42 0.39 1.00 0.39 0.91 0.66 1.00 0.20 0.69 0.05 0.71 ]
[0.72 0.20 0.35 0.80 0.98 0.40 0.62 0.50 0.09 0.06 0.08 0.31 0.70 0.87 0.77 0.55 0.42 0.59 0.47 0.29 0.84 0.39 1.00 0.21 0.19 0.71 0.15 0.02 0.23 0.56 ]
[0.38 0.71 0.96 0.73 0.87 0.31 0.54 0.54 0.11 0.84 0.69 0.66 0.75 0.52 0.32 0.40 0.59 0.54 0.47 0.80 0.26 0.91 0.21 1.00 0.95 0.53 0.91 0.01 0.59 0.17 ]
[0.22 0.05 0.29 0.38 0.17 0.14 0.81 0.72 0.03 0.74 0.48 0.43 0.05 0.64 0.36 0.61 0.83 0.22 0.14 0.05 0.28 0.66 0.19 0.95 1.00 0.08 0.55 0.56 0.97 0.37 ]
[0.34 0.72 0.71 0.38 0.49 0.02 0.91 0.98 0.07 0.76 0.50 0.68 0.24 0.09 0.70 0.92 0.59 0.77 0.10 0.28 0.11 1.00 0.71 0.53 0.08 1.00 0.53 0.12 0.90 0.33 ]
[0.39 0.36 0.80 0.93 0.19 0.07 0.25 0.32 0.41 0.92 0.32 0.77 0.38 0.54 0.80 0.20 0.97 0.90 0.26 0.49 0.24 0.20 0.15 0.91 0.55 0.53 1.00 0.05 0.42 0.65 ]
[0.06 0.01 0.04 0.90 0.17 0.76 0.83 0.90 0.23 0.74 0.02 0.66 0.87 0.45 0.43 0.39 0.76 0.43 0.01 0.03 0.81 0.69 0.02 0.01 0.56 0.12 0.05 1.00 0.86 0.00 ]
[0.76 0.53 0.74 0.68 0.43 0.38 0.35 0.51 0.04 0.62 0.41 0.92 0.78 0.40 0.47 0.61 0.60 0.50 0.45 0.40 0.00 0.05 0.23 0.59 0.97 0.90 0.42 0.86 1.00 0.84 ]
[0.69 0.26 0.98 0.75 0.29 0.49 0.92 0.36 0.30 0.46 0.34 0.75 0.12 0.25 0.38 0.95 0.68 0.67 0.94 0.74 0.91 0.71 0.56 0.17 0.37 0.33 0.65 0.00 0.84 1.00 ]
];
