[0.58 0.58 0.75 0.19 0.75 0.84 0.03 0.54 0.55 0.86 0.91 0.91 0.60 0.36 0.99 0.41 0.82 1.00 0.96 0.14 0.71 0.67 0.79 0.87 0.10 0.95 0.58 0.28 0.45 0.63 ]
[0.46 0.68 0.47 0.38 0.32 0.45 0.85 0.61 0.43 0.49 0.80 0.13 0.24 0.30 0.41 0.90 0.13 0.96 1.00 0.77 0.29 0.69 0.59 0.09 0.39 0.50 0.36 0.26 0.09 0.95 ]
[0.12 0.49 0.54 0.38 0.43 0.53 0.44 0.82 0.62 0.48 0.88 0.95 0.42 1.00 0.17 0.02 0.44 0.14 0.77 1.00 0.38 0.21 0.24 0.75 0.96 0.27 0.21 0.08 0.76 0.42 ]
[0.90 0.43 0.75 0.19 0.57 0.80 0.47 0.05 0.18 0.27 0.42 0.93 0.88 0.82 0.31 0.83 0.28 0.71 0.29 0.38 1.00 0.47 0.89 0.72 0.94 0.92 0.25 0.51 0.92 0.14 ]
[0.45 0.38 0.86 0.94 0.05 0.33 0.09 0.48 0.71 0.47 0.25 0.36 0.98 0.30 0.97 0.49 0.56 0.67 0.69 0.21 0.47 1.00 0.99 0.90 0.62 0.28 0.75 0.21 0.61 0.60 ]
[0.43 0.90 0.14 0.74 0.97 0.98 0.03 0.64 0.02 0.34 0.40 0.78 0.78 0.38 0.68 0.39 0.57 0.79 0.59 0.24 0.89 0.99 1.00 0.91 0.42 0.65 0.66 0.45 0.87 0.98 ]
[0.30 0.68 0.30 0.25 0.49 0.60 0.64 0.55 0.52 0.41 0.66 0.02 0.74 0.10 0.70 0.56 0.91 0.87 0.09 0.75 0.72 0.90 0.91 1.00 0.20 0.20 0.63 0.76 0.65 0.62 ]
[0.29 0.20 0.31 0.74 0.70 0.52 0.88 0.26 0.23 0.80 0.31 0.52 0.62 0.20 0.23 0.63 0.72 0.10 0.39 0.96 0.94 0.62 0.42 0.20 1.00 0.12 0.50 0.72 0.28 0.44 ]
[0.13 0.83 0.07 0.78 0.58 0.52 0.27 0.73 0.72 0.78 0.24 0.05 0.36 0.90 0.76 0.39 0.03 0.95 0.50 0.27 0.92 0.28 0.65 0.20 0.12 1.00 0.14 0.29 0.77 0.63 ]
[0.69 0.63 0.73 0.18 0.43 0.24 0.19 0.12 0.69 0.39 0.35 0.78 0.25 0.55 0.14 0.76 0.58 0.58 0.36 0.21 0.25 0.75 0.66 0.63 0.50 0.14 1.00 0.22 0.78 0.75 ]
[0.66 0.49 0.75 0.16 0.67 0.89 0.98 0.76 0.25 0.13 0.18 0.86 0.82 0.43 0.69 0.92 0.78 0.28 0.26 0.08 0.51 0.21 0.45 0.76 0.72 0.29 0.22 1.00 0.20 0.49 ]
[0.30 0.08 0.14 0.46 0.36 0.29 0.46 0.93 0.76 0.93 0.50 0.39 0.40 0.87 0.24 0.56 0.75 0.45 0.09 0.76 0.92 0.61 0.87 0.65 0.28 0.77 0.78 0.20 1.00 0.20 ]
[0.84 0.54 0.55 0.56 0.12 0.97 0.48 0.99 0.07 0.12 0.22 0.42 0.22 0.61 0.17 0.30 0.40 0.63 0.95 0.42 0.14 0.60 0.98 0.62 0.44 0.63 0.75 0.49 0.20 1.00 ]
];
