[0.49 0.52 0.16 0.75 0.71 0.57 0.01 1.00 0.40 0.92 1.00 0.89 0.43 0.55 0.83 0.74 0.14 0.68 0.61 0.90 0.49 0.09 0.54 0.39 0.86 0.30 0.61 0.32 0.01 0.94 ]
[0.71 0.72 0.97 0.50 0.32 0.22 0.42 0.65 0.53 0.74 0.89 1.00 0.19 0.52 0.08 0.72 0.14 0.17 0.74 0.60 0.08 0.61 0.02 0.98 0.29 0.33 0.42 0.67 0.01 0.38 ]
[0.87 0.92 0.87 0.09 0.11 0.69 0.35 0.05 0.70 0.91 0.43 0.19 1.00 0.03 0.55 0.92 0.35 0.79 0.49 0.27 0.09 0.81 0.26 0.70 0.86 0.52 0.89 0.86 0.13 0.56 ]
[0.81 0.70 0.52 0.66 0.55 0.13 0.02 0.31 0.79 0.08 0.55 0.52 0.03 1.00 0.38 0.53 0.67 0.09 0.17 0.92 0.20 0.12 0.36 0.47 0.24 0.63 0.76 0.45 0.52 0.84 ]
[0.30 0.02 0.72 0.69 0.22 0.00 0.62 0.77 0.21 0.96 0.83 0.08 0.55 0.38 1.00 0.09 0.75 0.37 0.22 0.61 0.03 0.79 0.07 0.83 0.35 0.20 0.73 0.99 0.06 0.02 ]
[0.13 0.84 0.28 0.87 0.49 0.79 0.64 0.35 0.09 0.82 0.74 0.72 0.92 0.53 0.09 1.00 0.27 0.24 0.15 0.64 0.46 0.29 0.56 0.47 0.72 0.20 0.54 0.16 0.20 0.79 ]
[0.30 0.71 0.87 0.20 0.38 0.88 0.90 0.75 0.91 0.99 0.14 0.14 0.35 0.67 0.75 0.27 1.00 0.07 0.22 0.86 0.18 0.71 0.09 0.79 0.41 0.24 0.36 0.85 0.79 0.27 ]
[0.45 0.91 0.83 0.11 0.68 0.44 0.88 0.56 0.31 0.53 0.68 0.17 0.79 0.09 0.37 0.24 0.07 1.00 0.22 0.88 0.46 0.76 0.07 0.19 0.14 0.14 0.44 0.58 0.19 0.87 ]
[0.40 0.41 0.19 0.18 0.05 0.42 0.52 0.34 0.32 0.10 0.61 0.74 0.49 0.17 0.22 0.15 0.22 0.22 1.00 0.16 0.91 0.08 0.61 0.17 0.45 0.02 0.36 0.68 0.12 0.88 ]
[0.30 0.91 0.97 0.64 0.04 0.27 0.84 0.12 0.00 0.73 0.90 0.60 0.27 0.92 0.61 0.64 0.86 0.88 0.16 1.00 0.55 0.77 0.66 0.69 0.60 0.81 0.89 0.30 0.43 0.88 ]
[0.73 0.53 0.91 0.81 0.93 0.33 0.02 0.08 0.87 0.32 0.49 0.08 0.09 0.20 0.03 0.46 0.18 0.46 0.91 0.55 1.00 0.20 0.04 0.13 0.75 0.63 0.95 0.40 0.59 0.61 ]
[0.54 0.64 0.83 0.69 0.68 0.04 0.62 0.83 0.97 0.57 0.09 0.61 0.81 0.12 0.79 0.29 0.71 0.76 0.08 0.77 0.20 1.00 0.82 0.89 0.59 0.68 0.08 0.05 0.77 0.14 ]
[0.27 0.36 0.72 0.06 0.43 0.10 0.52 0.09 0.37 0.50 0.54 0.02 0.26 0.36 0.07 0.56 0.09 0.07 0.61 0.66 0.04 0.82 1.00 0.52 0.96 0.64 0.28 0.73 0.20 0.33 ]
[0.57 0.64 0.54 0.81 0.26 0.92 0.30 0.86 0.13 0.61 0.39 0.98 0.70 0.47 0.83 0.47 0.79 0.19 0.17 0.69 0.13 0.89 0.52 1.00 0.37 0.15 0.20 0.98 0.16 0.63 ]
[0.75 0.36 0.70 0.34 0.56 0.99 0.58 0.23 0.82 0.07 0.86 0.29 0.86 0.24 0.35 0.72 0.41 0.14 0.45 0.60 0.75 0.59 0.96 0.37 1.00 0.28 0.83 0.89 0.75 0.91 ]
[0.51 0.16 0.82 0.31 0.11 0.84 0.89 0.16 0.70 0.78 0.30 0.33 0.52 0.63 0.20 0.20 0.24 0.14 0.02 0.81 0.63 0.68 0.64 0.15 0.28 1.00 0.39 0.35 0.14 0.62 ]
[0.32 0.78 0.70 0.72 0.59 0.93 0.07 0.14 0.12 0.26 0.61 0.42 0.89 0.76 0.73 0.54 0.36 0.44 0.36 0.89 0.95 0.08 0.28 0.20 0.83 0.39 1.00 0.52 0.40 0.44 ]
[0.96 0.72 0.17 0.64 0.48 0.70 0.06 0.67 0.58 0.97 0.32 0.67 0.86 0.45 0.99 0.16 0.85 0.58 0.68 0.30 0.40 0.05 0.73 0.98 0.89 0.35 0.52 1.00 0.60 0.88 ]
[0.88 0.19 0.76 0.25 0.90 0.84 0.98 0.26 0.13 0.16 0.01 0.01 0.13 0.52 0.06 0.20 0.79 0.19 0.12 0.43 0.59 0.77 0.20 0.16 0.75 0.14 0.40 0.60 1.00 0.62 ]
[0.61 0.93 0.29 0.86 0.23 0.31 0.22 0.36 0.83 0.43 0.94 0.38 0.56 0.84 0.02 0.79 0.27 0.87 0.88 0.88 0.61 0.14 0.33 0.63 0.91 0.62 0.44 0.88 0.62 1.00 ]
];
